1,r13_111_eh_06951_pad60.wav,EH
2,r13_117_eh_07000_pad60.wav,EH
3,r13_118_eh_07027_pad60.wav,EH
4,r13_127_eh_07240_pad60.wav,EH
5,r13_128_eh_07266_pad60.wav,EH
6,r13_12_eh_05352_pad60.wav,EH
7,r13_12_eh_05359_pad60.wav,EH
8,r13_131_eh_07310_pad60.wav,EH
9,r13_133_eh_07362_pad60.wav,EH
10,r13_146_eh_07560_pad60.wav,EH
11,r13_147_eh_07580_pad60.wav,EH
12,r13_149_eh_07591_pad60.wav,EH
13,r13_164_eh_07776_pad60.wav,EH
14,r13_181_eh_07988_pad60.wav,EH
15,r13_182_eh_08002_pad60.wav,EH
16,r13_184_eh_08031_pad60.wav,EH
17,r13_185_eh_08036_pad60.wav,EH
18,r13_186_eh_08049_pad60.wav,EH
19,r13_206_eh_08362_pad60.wav,EH
20,r13_209_eh_08456_pad60.wav,EH
21,r13_210_eh_08489_pad60.wav,EH
22,r13_211_eh_08516_pad60.wav,EH
23,r13_220_eh_08653_pad60.wav,EH
24,r13_232_eh_08876_pad60.wav,EH
25,r13_236_eh_08927_pad60.wav,EH
26,r13_237_eh_08929_pad60.wav,EH
27,r13_239_eh_08958_pad60.wav,EH
28,r13_241_eh_08964_pad60.wav,EH
29,r13_243_eh_09021_pad60.wav,EH
30,r13_244_eh_09024_pad60.wav,EH
31,r13_246_eh_09037_pad60.wav,EH
32,r13_249_eh_09058_pad60.wav,EH
33,r13_261_eh_09125_pad60.wav,EH
34,r13_261_eh_09130_pad60.wav,EH
35,r13_262_eh_09143_pad60.wav,EH
36,r13_263_eh_09162_pad60.wav,EH
37,r13_276_eh_09307_pad60.wav,EH
38,r13_276_eh_09315_pad60.wav,EH
39,r13_322_eh_09867_pad60.wav,EH
40,r13_324_eh_09896_pad60.wav,EH
41,r13_372_eh_10468_pad60.wav,EH
42,r13_37_eh_05839_pad60.wav,EH
43,r13_383_eh_10636_pad60.wav,EH
44,r13_385_eh_10660_pad60.wav,EH
45,r13_393_eh_10810_pad60.wav,EH
46,r13_397_eh_10921_pad60.wav,EH
47,r13_398_eh_10949_pad60.wav,EH
48,r13_398_eh_10952_pad60.wav,EH
49,r13_409_eh_11180_pad60.wav,EH
50,r13_422_eh_11436_pad60.wav,EH
51,r13_423_eh_11457_pad60.wav,EH
52,r13_42_eh_05967_pad60.wav,EH
53,r13_434_eh_11586_pad60.wav,EH
54,r13_436_eh_11632_pad60.wav,EH
55,r13_442_eh_11718_pad60.wav,EH
56,r13_446_eh_11829_pad60.wav,EH
57,r13_455_eh_11998_pad60.wav,EH
58,r13_455_eh_12008_pad60.wav,EH
59,r13_457_eh_12045_pad60.wav,EH
60,r13_459_eh_12095_pad60.wav,EH
61,r13_462_eh_12146_pad60.wav,EH
62,r13_462_eh_12153_pad60.wav,EH
63,r13_463_eh_12186_pad60.wav,EH
64,r13_479_eh_12475_pad60.wav,EH
65,r13_485_eh_12559_pad60.wav,EH
66,r13_48_eh_06059_pad60.wav,EH
67,r13_491_eh_12637_pad60.wav,EH
68,r13_493_eh_12656_pad60.wav,EH
69,r13_499_eh_12689_pad60.wav,EH
70,r13_4_eh_05163_pad60.wav,EH
71,r13_501_eh_12715_pad60.wav,EH
72,r13_501_eh_12720_pad60.wav,EH
73,r13_501_eh_12723_pad60.wav,EH
74,r13_50_eh_06092_pad60.wav,EH
75,r13_50_eh_06100_pad60.wav,EH
76,r13_514_eh_12779_pad60.wav,EH
77,r13_520_eh_12803_pad60.wav,EH
78,r13_529_eh_12885_pad60.wav,EH
79,r13_538_eh_13056_pad60.wav,EH
80,r13_547_eh_13150_pad60.wav,EH
81,r13_548_eh_13168_pad60.wav,EH
82,r13_548_eh_13173_pad60.wav,EH
83,r13_555_eh_13220_pad60.wav,EH
84,r13_564_eh_13351_pad60.wav,EH
85,r13_57_eh_06184_pad60.wav,EH
86,r13_583_eh_13582_pad60.wav,EH
87,r13_584_eh_13597_pad60.wav,EH
88,r13_594_eh_13714_pad60.wav,EH
89,r13_600_eh_13811_pad60.wav,EH
90,r13_601_eh_13830_pad60.wav,EH
91,r13_607_eh_13971_pad60.wav,EH
92,r13_608_eh_13991_pad60.wav,EH
93,r13_612_eh_14046_pad60.wav,EH
94,r13_624_eh_14214_pad60.wav,EH
95,r13_628_eh_14276_pad60.wav,EH
96,r13_630_eh_14320_pad60.wav,EH
97,r13_67_eh_06367_pad60.wav,EH
98,r13_76_eh_06490_pad60.wav,EH
99,r13_7_eh_05220_pad60.wav,EH
100,r13_83_eh_06547_pad60.wav,EH
